forks,stargazers_count,open_issues,size,owner_type,readme_size,num_contrib,commits,year
0,0,0,254,0,0,1,1,2018
0,0,0,1647,0,2794,1,3,2018
0,0,0,3078,0,37105,1,19,2018
0,0,0,11308,0,34,0,0,2018
0,0,0,5527,0,2114,1,33,2018
0,0,0,4895,0,0,1,1,2018
0,1,0,83,0,0,1,29,2018
0,0,0,40299,0,3775,25,902,2018
0,0,0,38,0,582,1,5,2018
0,0,0,3,0,0,1,1,2018
1,0,0,71815,0,226,2,8,2018
0,0,0,48,0,1802,1,13,2018
0,0,0,32,0,21,1,3,2018
2,1,0,18978,1,662,5,33,2018
1,0,0,20391,0,97,4,17,2018
0,0,0,6796,0,21,1,2,2018
0,0,0,27025,0,0,1,2,2018
0,1,0,119279,0,965,4,54,2018
0,1,0,430,0,1579,1,2,2018
0,0,0,105,0,1032,0,0,2018
0,0,0,4,0,245,2,2,2018
0,0,1,4307,0,0,1,1,2018
0,0,0,5948,0,0,1,1,2018
0,0,0,124,0,0,1,4,2018
2,0,0,6792,0,802,3,66,2018
0,0,0,71,0,2662,1,3,2018
3,0,0,66099,0,12,2,19,2018
0,0,0,20016,0,331,1,8,2018
0,0,0,337,0,0,0,0,2018
0,0,0,4745,0,52,1,2,2018
1,0,0,290,0,38,1,27,2018
0,0,1,91,0,246,1,29,2018
0,0,0,12,0,0,1,2,2018
0,0,0,27200,0,16,0,0,2018
0,0,0,516,0,115,1,3,2018
0,5,0,81,0,2826,2,62,2018
0,0,0,425,0,0,1,3,2018
4,4,0,6036,1,5240,3,17,2018
0,4,6,334,0,427,1,14,2018
0,3,0,191,0,4958,1,26,2018
0,0,0,1476,0,44,1,2,2018
0,0,0,16,0,59,1,3,2018
0,0,0,436,0,53,1,2,2018
0,1,0,92,1,48,1,4,2018
0,0,0,2947,0,0,1,1,2018
0,0,0,12,0,0,1,3,2018
0,0,0,48,1,0,1,2,2018
0,0,0,3637,0,1693,1,15,2018
1,0,0,1782,0,0,1,54,2018
0,0,0,514,0,0,1,8,2018
0,0,0,1,0,0,0,0,2018
0,0,0,570,0,127,1,19,2018
0,0,0,702,0,45,1,1,2018
0,0,0,1917,0,53,1,61,2018
0,0,0,14463,0,5021,4,61,2018
0,0,0,93540,0,281,1,32,2018
0,0,0,2366,0,0,1,2,2018
0,0,0,494,0,39,1,2,2018
0,0,0,156,0,2803,1,68,2018
0,0,0,13131,0,0,0,0,2018
0,0,0,39,0,61,1,11,2018
0,0,0,559,0,17,1,17,2018
0,0,0,100978,0,11,1,5,2018
0,0,0,927,0,59,1,57,2018
0,0,0,48,0,62,1,9,2018
1,0,0,44377,0,1059,2,3,2018
0,0,0,6156,0,1114,1,3,2018
0,1,3,165367,1,1019,3,59,2018
0,0,0,1,0,0,1,6,2018
0,0,0,3987,0,0,1,3,2018
0,0,0,380,0,225,1,3,2018
0,0,0,611,0,108987,1,2,2018
0,0,0,5,0,0,1,2,2018
0,0,0,97783,0,1563,7,327,2018
0,0,0,8,0,0,1,2,2018
0,0,0,99,1,279,2,54,2018
1,0,0,7000,0,0,2,15,2018
0,0,0,18,0,47,1,3,2018
0,0,0,51292,0,2146,1,28,2018
0,0,0,228,0,152,1,4,2018
0,0,0,35,0,1024,1,1,2018
0,0,0,11834,0,326,1,46,2018
1,1,0,4117,0,104,4,46,2018
0,0,0,153,0,59,2,3,2018
2,0,0,1221,0,2311,4,57,2018
0,0,0,3642,0,596,1,4,2018
0,0,0,172,0,346,1,3,2018
0,0,0,7393,0,0,2,68,2018
0,0,0,4375,0,596,1,8,2018
0,0,0,18,0,40,1,2,2018
0,0,0,128434,0,105,0,0,2018
0,0,0,63,0,0,0,0,2018
0,0,0,1338,0,64,1,2,2018
0,0,0,24434,0,3633,1,2,2018
0,0,0,327,0,17,1,2,2018
0,0,0,197,0,1995,1,25,2018
1,1,0,2420,0,0,1,5,2018
0,0,0,3670,0,12,1,4,2018
0,0,0,11729,0,0,1,1,2018
0,0,0,485,0,46,1,5,2018
0,0,0,541,0,99,0,0,2018
0,0,0,1825,0,0,3,13,2018
0,0,0,499,0,0,1,1,2018
0,0,0,857,0,0,1,1,2018
0,0,0,209,0,2034,1,1,2018
0,0,0,13,0,89,1,2,2018
0,0,0,10,0,1940,1,7,2018
0,0,0,274,0,2900,4,11,2018
0,0,0,11,0,159,1,3,2018
0,0,0,3,0,91,1,2,2018
0,2,0,1495,1,3403,1,7,2018
0,0,0,152,0,76,1,4,2018
0,1,0,14,0,65,1,2,2018
0,0,0,244,0,1583,1,5,2018
0,0,0,41635,0,2323,1,1,2018
0,0,0,6369,0,2922,1,2,2018
0,0,0,681,0,64,1,1,2018
0,0,0,3489,0,0,1,21,2018
0,0,0,17029,0,894,1,4,2018
0,0,0,139,0,670,1,9,2018
0,1,0,5081,0,788,1,1,2018
0,1,0,5811,0,123,1,10,2018
0,0,0,986,0,47,1,2,2018
0,0,0,239,0,329,1,6,2018
1,0,0,3716,0,2603,4,34,2018
0,0,0,143418,0,307,1,3,2018
0,0,0,17,0,0,2,3,2018
0,0,0,2,0,115,1,2,2018
0,0,0,22195,0,0,0,0,2018
0,0,0,17961,0,0,1,1,2018
0,0,0,23925,0,0,0,0,2018
0,0,0,63,1,208,1,17,2018
0,0,0,324,0,2085,1,1,2018
0,0,0,1979,0,433,0,0,2018
0,1,1,281,0,440,1,25,2018
0,0,0,16749,1,65,1,3,2018
0,0,1,8801,0,43,1,2,2018
0,0,1,4510,0,2825,1,7,2018
0,0,0,15594,0,16,2,28,2018
0,0,0,2023,0,66,2,38,2018
0,0,0,66,0,114,1,4,2018
0,1,0,22913,0,603,1,25,2018
0,0,0,1128,0,0,1,2,2018
0,0,0,271,0,0,1,71,2018
0,0,0,67,0,2999,1,13,2018
0,0,1,142,0,55,1,2,2018
0,0,0,1391,0,1014,1,45,2018
0,0,0,7823,0,417,2,15,2018
0,0,0,1953,0,7255,1,13,2018
0,0,0,3852,0,6221,1,47,2018
0,0,0,1601,0,2343,1,1,2018
0,1,0,18505,0,27,1,26,2018
0,0,0,4,0,69,1,2,2018
0,0,0,2196,0,49,2,25,2018
0,0,0,384,0,87,1,36,2018
0,0,0,15065,0,0,1,2,2018
0,0,0,92,0,287,1,2,2018
0,0,0,26,0,483,1,3,2018
0,0,0,989,0,0,1,33,2018
0,0,0,13,0,0,1,2,2018
1,0,0,22380,0,55,3,13,2018
0,0,0,1173,0,132,1,15,2018
0,0,0,524,0,470,1,2,2018
0,0,0,178,0,0,1,1,2018
0,0,0,903,0,0,1,1,2018
0,0,0,9,0,1479,1,3,2018
1,2,0,2880,0,59,1,90,2018
3,8,0,58253,0,1482,1,27,2018
0,0,0,5681,1,1580,1,2,2018
0,6,0,1446,1,627,4,41,2018
1,2,1,5085,0,504,1,8,2018
0,0,0,191,1,0,3,16,2018
0,0,0,9,0,0,1,11,2018
0,0,0,726,0,6418,3,64,2018
0,0,3,12307,0,369,2,87,2018
0,0,0,3107,0,366,1,3,2018
0,0,0,26449,0,0,1,2,2018
0,0,0,2792,1,1342,3,109,2018
0,0,0,700,0,101,1,3,2018
0,0,0,61304,0,1024,1,6,2018
1,0,0,51516,0,4039,1,16,2018
0,0,0,40,1,624,1,3,2018
0,0,0,13238,0,23,1,2,2018
0,0,0,10,1,97,2,6,2018
0,0,0,169,0,170,0,0,2018
0,0,0,41,0,935,1,4,2018
0,0,0,129,0,167,1,5,2018
0,0,0,90,0,193,1,7,2018
0,0,0,19,0,82,1,3,2018
0,0,0,3682,0,72,1,2,2018
1,1,0,1327,0,83,2,3,2018
0,3,0,893,0,1643,2,5,2018
0,0,0,9899,0,941,1,273,2018
1,0,1,2030,0,1029,2,106,2018
0,0,0,1876,0,1670,1,1,2018
1,0,0,88,0,0,2,22,2018
0,0,0,209,0,60,1,13,2018
0,0,0,480,0,0,1,2,2018
0,0,0,3,0,1036,1,2,2018
0,0,0,441,0,0,1,26,2018
0,0,0,4905,0,998,1,9,2018
0,0,0,708,0,1040,1,2,2018
0,0,0,991,0,0,1,7,2018
0,0,0,37357,0,1110,2,11,2018
0,0,0,1226429,0,0,1,8,2018
0,0,0,9,0,73,1,2,2018
0,0,0,6,0,89,2,2,2018
0,0,0,177,0,322,1,23,2018
0,0,0,45408,0,215,1,77,2018
1,0,0,29769,0,2652,1,2,2018
0,0,0,1354,0,91,1,1,2018
0,0,0,495,0,72,1,1,2018
0,0,0,64,0,93,1,3,2018
0,0,0,79,0,200,1,29,2018
0,0,0,4015,0,1872,1,36,2018
1,0,0,10710,1,14136,2,25,2018
0,0,0,9028,0,0,1,8,2018
0,0,0,290,0,0,1,2,2018
0,0,0,5837,0,1556,1,2,2018
0,0,0,114,0,1027,1,4,2018
0,0,0,1035,0,1095,1,4,2018
0,0,0,9,0,605,1,6,2018
0,0,0,3,0,89,1,2,2018
1,0,0,6,0,162,1,8,2018
0,0,0,685,0,842,1,4,2018
0,0,0,12,0,237,1,2,2018
0,0,0,43,0,279,1,3,2018
1,3,0,64768,0,2433,4,46,2018
0,0,0,15199,0,2133,2,99,2018
0,0,0,371,0,19433,1,20,2018
0,0,0,411,0,1910,4,22,2018
0,0,0,9850,0,0,1,65,2018
1,0,0,9596,0,977,3,127,2018
0,0,0,53,0,185,1,2,2018
0,0,0,24,0,3352,1,3,2018
0,1,0,4,1,1301,1,2,2018
1,1,0,137546,1,141,8,95,2018
0,1,1,58884,1,0,14,3148,2018
0,0,0,8,0,0,1,3,2018
0,0,0,17022,0,0,1,44,2018
0,0,0,35,1,0,1,17,2018
0,0,0,36,0,621,1,69,2018
0,0,0,460,0,0,1,41,2018
0,0,0,19560,0,144,1,2,2018
0,0,0,6139,0,1090,1,2,2018
0,0,0,5479,0,177,1,3,2018
0,0,0,2460,0,0,1,4,2018
0,0,0,10,0,458,1,14,2018
0,0,0,107,0,2234,1,4,2018
0,0,0,244,0,1786,1,23,2018
0,0,0,366,0,2865,0,0,2018
0,0,0,22761,0,0,1,4,2018
0,0,0,2702,0,3399,1,11,2018
0,0,1,687,0,118,1,3,2018
0,0,0,3044,0,2377,1,16,2018
0,1,0,23231,0,0,0,0,2018
0,0,0,5660,0,1227,2,3,2018
0,0,0,186,0,0,0,0,2018
0,0,0,167,0,85,1,7,2018
0,0,0,6,0,1289,1,6,2018
1,0,0,18,0,1950,0,0,2018
0,0,0,246,0,2666,1,15,2018
0,0,0,136,0,1609,1,12,2018
0,0,0,1280,1,527,1,2,2018
0,0,8,426,0,1325,1,84,2018
1,0,1,12,0,87,1,11,2018
0,0,0,36,0,112,1,3,2018
0,0,0,122,0,119004,0,0,2018
0,0,0,244,0,0,1,3,2018
0,0,0,3,0,110,2,4,2018
0,0,0,23,0,109,1,3,2018
0,0,0,17,0,2903,1,6,2018
0,0,0,80003,0,238,1,38,2018
0,0,0,805,0,127,1,6,2018
0,0,0,1708,0,2235,1,14,2018
0,0,0,2396,0,504,1,1,2018
0,0,0,9980,0,4618,1,9,2018
0,0,0,53,0,3159,1,25,2018
0,0,0,742,0,447,1,3,2018
0,0,0,168,0,22,1,2,2018
0,0,0,41742,0,102,1,40,2018
0,0,0,256,0,414,1,7,2018
0,0,0,11,0,12,1,2,2018
0,0,0,1956,0,2224,1,2,2018
0,0,0,281,0,22,1,8,2018
0,0,0,1849,0,443,1,2,2018
0,0,0,6191,0,0,1,2,2018
0,0,0,1052,0,87,1,3,2018
0,0,0,263438,1,895,0,0,2018
0,0,0,40,0,1294,1,1,2018
0,0,0,43,0,226,1,2,2018
0,0,0,153,0,0,1,11,2018
0,0,0,4,0,116,1,2,2018
0,0,0,168,0,135,1,2,2018
0,0,28,48071,0,4143,2,24,2018
0,0,0,254,0,1018,1,1,2018
0,0,0,1174,0,0,0,0,2018
0,0,0,897,0,15,1,19,2018
0,0,0,9583,0,2803,1,5,2018
0,0,13,253,0,10496,2,50,2018
0,1,0,25846,0,98,1,4,2018
0,0,0,7,0,238,1,3,2018
0,0,0,1606,0,0,1,3,2018
0,0,0,4,0,0,1,1,2018
0,0,0,11103,0,0,1,5,2018
0,0,0,131,0,0,0,0,2018
0,0,0,1258,0,1302,1,1,2018
0,0,0,68,0,472,1,1,2018
0,0,0,156,0,67,0,0,2018
0,0,0,572,0,504,1,4,2018
0,0,0,63,0,399,1,2,2018
0,0,0,17053,0,475,1,16,2018
0,0,0,24527,1,189,1,11,2018
0,0,0,3802,0,244,0,0,2018
0,0,0,202,0,85,1,3,2018
0,0,0,6,0,108,1,4,2018
0,0,0,350957,1,2854,1,4,2018
0,0,5,1404,1,4569,2,35,2018
0,0,0,24,0,719,1,5,2018
0,0,0,100314,0,0,1,1,2018
0,0,0,27441,0,0,1,3,2018
0,0,0,171,0,593,1,16,2018
0,0,0,2153,1,0,1,7,2018
0,0,0,17,0,97,1,11,2018
0,0,0,201,0,2262,1,5,2018
0,0,0,9,0,138,1,2,2018
0,0,0,149,0,0,1,2,2018
0,1,0,104,0,13516,1,4,2018
0,0,0,376,0,374,1,13,2018
0,0,0,20,0,8,1,2,2018
0,0,3,2821,0,2093,1,7,2018
0,0,0,1115,0,446,1,95,2018
0,0,0,1392,0,1031,1,4,2018
0,0,0,778,0,0,1,17,2018
0,0,0,213,0,131,1,3,2018
0,0,0,457,0,8290,1,14,2018
0,0,0,129,0,3483,1,4,2018
0,0,0,21295,0,129,2,2,2018
0,0,11,517,1,1066,2,160,2018
0,0,0,21,0,108,1,3,2018
0,0,0,2786,0,3227,1,26,2018
0,0,0,1991,0,7792,1,11,2018
0,0,0,173,0,784,1,4,2018
0,0,0,25112,0,941,1,9,2018
0,0,0,1571,0,1058,1,2,2018
0,0,0,21,0,61,1,14,2018
0,0,0,6,0,122,1,2,2018
0,0,0,965,0,156,1,14,2018
0,0,0,1427,0,978,3,14,2018
0,0,0,3231,0,390,1,1,2018
0,0,0,5,0,0,1,1,2018
0,0,0,5346,0,83,3,92,2018
0,0,0,84,0,407,1,7,2018
0,0,0,6697,0,0,1,2,2018
0,0,0,90,0,1860,1,17,2018
1,1,5,2798,0,64,3,36,2018
0,0,0,1669,0,26,1,3,2018
0,0,0,15,0,9254,1,1,2018
0,1,0,87,0,5742,1,12,2018
0,0,0,1766,0,2674,0,0,2018
0,0,0,4666,0,0,3,14,2018
0,0,0,855383,0,324,4,31,2018
0,0,0,47,0,19,1,2,2018
0,1,0,625,0,297,1,71,2018
0,0,0,17,0,301,1,3,2018
0,0,0,417,0,0,1,1,2018
0,0,0,65,1,126,1,28,2018
0,0,0,17645,0,1257,1,56,2018
0,2,0,1318,0,3333,1,81,2018
0,1,0,153,0,-1,0,0,2018
1,0,0,17424,0,12033,1,160,2018
0,0,0,4593,0,142,2,42,2018
0,0,0,213,0,169,1,14,2018
0,0,0,2759,0,173,1,3,2018
0,0,0,438,0,2153,1,5,2018
0,0,0,388,0,641,1,37,2018
0,0,0,6392,0,3225,1,17,2018
0,0,0,138669,0,6389,1,8,2018
0,0,0,651,0,1628,1,67,2018
0,0,0,35684,0,175,1,3,2018
0,0,0,2987,1,2153,1,35,2018
0,0,0,5,0,0,1,1,2018
0,0,0,16,0,314,2,8,2018
0,1,0,26,0,174,1,2,2018
1,0,0,186,0,157,1,3,2018
0,0,0,159,0,11,1,5,2018
0,0,0,34473,0,0,1,2,2018
0,0,0,14580,0,41,1,6,2018
0,0,0,1769,0,0,1,1,2018
0,0,0,7668,0,93,1,2,2018
0,4,0,5200,0,9866,1,74,2018
0,1,0,1983,0,0,1,2,2018
0,0,0,12351,0,1214,0,0,2018
0,0,0,41966,0,0,1,1,2018
2,0,0,880,0,888,1,2,2018
0,0,0,9,0,890,1,2,2018
0,1,0,25,0,1500,2,8,2018
0,0,0,18,0,1952,1,2,2018
0,0,0,40,0,1892,1,7,2018
0,0,0,411,0,30,1,6,2018
0,0,0,2391,0,7370,1,4,2018
0,0,0,135,0,0,1,2,2018
1,3,0,17,0,872,1,9,2018
0,0,0,2,0,379,1,2,2018
0,0,0,8,0,230,1,7,2018
0,0,0,1771,0,1019,1,9,2018
0,0,0,240,0,223,1,3,2018
0,0,0,28052,0,273,1,5,2018
0,1,0,43,0,647,1,8,2018
0,0,0,130,0,187,1,2,2018
0,0,0,8891,0,2965,1,18,2018
0,0,0,337,0,0,1,1,2018
0,0,0,466,0,585,1,2,2018
0,0,0,156,1,1640,1,1,2018
1,0,0,19732,0,3976,2,14,2018
0,0,0,8641,0,1130,4,539,2018
0,0,0,122155,0,398,1,9,2018
0,0,0,4952,0,380,1,2,2018
0,0,0,1539,0,8847,0,0,2018
0,0,0,2082,0,431,1,51,2018
0,0,0,5477,0,1352,1,2,2018
0,0,0,17,0,0,1,2,2018
1,0,0,203,0,0,1,64,2018
0,0,0,4810,0,444,1,5,2018
0,0,0,452,0,1322,1,4,2018
0,0,0,17,0,594,1,5,2018
1,2,0,34389,0,2930,1,4,2018
0,0,0,14,0,3662,1,3,2018
0,0,0,20,0,20231,1,2,2018
2,0,0,3392,0,1335,1,13,2018
0,0,0,5,0,1839,2,5,2018
6,17,1,32536,1,8065,3,22,2018
4,3,0,5436,1,2566,6,81,2018
2,5,0,924,1,242,4,8,2018
0,0,0,1641,0,0,0,0,2018
0,0,0,1146,0,50,2,12,2018
2,14,0,18063,0,11589,1,27,2018
0,0,0,9668,0,0,1,1,2018
0,0,0,143,0,1278,1,8,2018
0,0,0,915,0,0,0,0,2018
0,0,0,25,0,0,0,0,2018
0,0,0,27,0,0,1,2,2018
1,1,1,8277,0,3446,4,69,2018
0,0,0,11801,0,546,2,71,2018
0,0,0,560,0,1024,2,52,2018
0,0,0,3086,0,173,1,2,2018
0,0,0,28,0,0,1,1,2018
0,0,0,10,0,79,1,12,2018
0,1,0,199,0,1439,1,55,2018
0,0,0,7420,0,134,1,3,2018
0,0,0,1554,0,0,1,1,2018
0,1,0,1645,0,7090,1,27,2018
1,2,0,3926,1,-1,0,0,2018
2,4,9,12587,1,1385,4,546,2018
3,0,0,14601,0,89,4,47,2018
0,3,0,35,1,1836,1,7,2018
0,0,0,1119,0,1570,1,6,2018
0,0,0,68,0,0,1,30,2018
2,3,0,1993,0,4019,1,74,2018
1,1,0,9038,0,540,1,26,2018
0,0,0,867,0,1399,1,7,2018
0,0,0,932,0,99,2,2,2018
0,1,0,60,0,0,1,1,2018
1,14,3,50249,0,1265,4,65,2018
0,0,0,190,0,-1,0,0,2018
0,0,0,1367,0,4134,1,10,2018
0,0,0,266,0,147,1,9,2018
3,0,0,83,0,565,4,26,2018
0,0,0,832,0,1974,1,24,2018
1,1,0,485,0,1128,1,5,2018
0,1,0,25926,1,1332,3,228,2018
0,0,0,3,0,10,1,2,2018
0,0,0,35994,0,-1,0,0,2018
1,6,0,12,0,3615,1,6,2018
0,0,0,62191,0,584,1,20,2018
0,0,0,17338,0,3420,1,1,2018
0,0,0,148,0,2141,0,0,2018
0,0,0,1557,0,0,1,3,2018
0,0,0,2032,0,698,1,1,2018
0,0,0,2074,0,1020,0,0,2018
0,0,0,8707,1,27,1,35,2018
0,0,0,37,0,177,1,5,2018
0,0,0,575,0,147,1,2,2018
0,0,0,289,0,1608,1,18,2018
0,0,0,17,0,542,2,64,2018
0,0,0,7897,0,719,0,0,2018
1,0,0,8563,1,113,2,6,2018
0,0,0,136,0,0,1,2,2018
0,0,0,18,0,0,0,0,2018
0,0,0,253,0,0,0,0,2018
0,0,0,78059,0,565,2,7,2018
0,0,0,17052,0,0,0,0,2018
0,0,0,23123,0,15,1,3,2018
0,0,1,921,0,121,2,65,2018
0,0,0,6654,0,1024,2,12,2018
1,1,0,36689,0,1894,3,34,2018
0,0,0,18692,0,207,3,22,2018
0,0,0,49850,0,0,2,19,2018
2,1,0,1463,1,3920,2,14,2018
0,0,0,259,0,0,0,0,2018
0,0,0,142,0,0,1,12,2018
0,0,0,745,0,670,1,2,2018
0,1,0,1457,0,2055,1,1,2018
0,0,0,5734,0,0,0,0,2018
0,0,0,3946,0,22,1,1,2018
0,0,0,94310,0,0,1,1,2018
0,0,0,3835,0,27,1,2,2018
0,0,0,130,0,25,2,11,2018
0,1,0,53550,0,2285,2,98,2018
0,0,0,66,1,2221,1,77,2018
0,0,0,48348,0,63,0,0,2018
0,0,0,227,0,0,1,1,2018
0,0,0,76,0,0,1,1,2018
0,0,0,253,0,0,2,18,2018
0,0,0,2490,0,327,1,28,2018
0,0,0,7303,0,0,1,2,2018
0,0,0,2,0,55,1,2,2018
0,0,0,567,0,0,1,1,2018
0,0,0,9631,0,139,3,11,2018
0,0,0,76,0,23,1,4,2018
0,0,0,325,0,119451,2,6,2018
0,0,0,1693,0,0,0,0,2018
0,0,0,52,1,0,1,5,2018
0,0,0,35,0,49,1,1,2018
0,0,0,227,0,35,1,20,2018
0,0,0,425,0,0,0,0,2018
0,0,4,4019,1,0,1,23,2018
0,0,0,38,0,192,1,30,2018
0,0,0,975,0,0,2,3,2018
0,0,0,3667,0,45,3,14,2018
0,2,0,12,0,400,1,11,2018
0,0,0,2653,0,39,1,6,2018
0,0,5,793,0,-1,0,0,2018
0,0,0,27,0,32,1,2,2018
0,0,0,3695,0,2343,2,48,2018
0,0,0,25091,0,0,1,1,2018
0,0,0,4,0,43,1,2,2018
0,0,0,1,0,0,1,1,2018
0,0,0,4300,1,0,1,2,2018
0,0,0,273,0,0,1,1,2018
1,0,0,3581,0,57,4,81,2018
0,1,0,13,0,1074,1,4,2018
0,0,0,4212,0,123,1,6,2018
0,0,0,163,0,0,1,1,2018
0,0,0,4,0,43,1,2,2018
0,0,0,679,0,450,4,11,2018
0,0,0,306,0,77,1,14,2018
0,0,0,7806,0,0,1,2,2018
0,0,0,271,0,0,2,11,2018
0,0,0,33885,0,50,1,2,2018
0,0,0,7048,0,1127,1,18,2018
0,0,0,25,0,0,1,1,2018
0,0,0,22,0,0,1,12,2018
0,0,0,352,0,40,1,2,2018
1,0,0,41,0,38,2,7,2018
0,0,0,3423,0,0,0,0,2018
0,0,0,17326,0,57,1,2,2018
0,1,0,304,0,8095,1,27,2018
0,0,0,41939,0,893,1,18,2018
1,2,0,37,0,1234,1,15,2018
0,0,0,5755,0,0,1,1,2018
0,1,0,6836,0,4037,6,82,2018
0,0,0,73,1,630,0,0,2018
0,0,0,42,1,-1,0,0,2018
1,2,0,222,1,3792,2,284,2018
0,0,0,6748,0,298,1,15,2018
0,0,0,34,0,145,1,15,2018
0,0,0,127,0,498,1,2,2018
0,0,0,536,0,3222,1,6,2018
0,0,0,9,0,0,1,1,2018
0,0,0,125,0,2626,1,21,2018
0,0,0,6,0,0,1,1,2018
0,0,0,2062,0,0,2,20,2018
0,0,0,242,0,1491,1,14,2018
0,0,0,163,0,2457,1,5,2018
0,0,0,3066,0,49,1,17,2018
0,0,0,89,0,575,1,1,2018
0,0,0,273,0,1091,1,8,2018
0,0,0,57814,0,77,0,0,2018
0,1,0,5819,0,2962,1,51,2018
0,0,1,26848,0,362,2,70,2018
0,0,0,6444,0,59,3,21,2018
1,0,0,2759,0,0,1,1,2018
0,0,0,1165,0,0,1,1,2018
0,0,0,93055,0,0,2,16,2018
0,0,0,49522,0,23,2,11,2018
0,0,0,197,0,66,1,12,2018
0,0,0,336645,0,0,0,0,2018
0,0,0,2406,0,63,1,1,2018
1,1,0,393,0,690,1,11,2018
1,1,1,4330,0,9272,1,70,2018
0,0,0,36,0,0,1,20,2018
0,0,0,9242,0,1021,1,5,2018
0,0,0,107,0,57,2,30,2018
1,1,0,392,0,0,1,8,2018
0,0,0,849,0,0,1,2,2018
2,0,0,9256,0,780,1,6,2018
0,0,0,2442,0,1530,1,1,2018
0,2,0,39,0,384,1,7,2018
0,3,0,3,0,1766,1,3,2018
0,0,0,4451,0,38654,1,3,2018
0,0,0,749,0,212,1,14,2018
0,0,0,2289,0,204,1,2,2018
0,0,0,3,0,328,0,0,2018
0,0,0,11,0,67,1,1,2018
0,0,0,44365,0,0,1,2,2018
0,0,0,2293,0,0,1,12,2018
0,2,7,1664,0,329,10,328,2018
0,0,0,467735,1,89,3,6,2018
0,0,0,904,0,1120,1,11,2018
0,0,0,92,0,0,1,21,2018
0,0,0,104,0,89,1,11,2018
0,0,0,1229,0,0,1,6,2018
0,0,1,39,0,88,1,2,2018
0,0,0,568,0,0,1,1,2018
0,0,0,687,0,1373,1,86,2018
0,0,0,3284,0,0,1,2,2018
0,0,0,53855,0,425,1,7,2018
0,0,0,15,0,337,1,3,2018
0,0,0,2252,0,0,1,15,2018
0,0,0,713251,0,0,1,33,2018
0,0,0,47114,0,0,0,0,2018
0,0,0,6,0,62,1,4,2018
0,0,0,20968,0,181,1,26,2018
0,0,0,249,0,0,1,1,2018
0,1,0,634,0,161,1,6,2018
1,1,0,121201,0,34,1,16,2018
0,0,0,3284,1,17,1,2,2018
0,0,0,34,0,272,1,3,2018
0,0,0,8,1,82,1,5,2018
0,0,0,61,1,2116,1,25,2018
0,0,0,29,0,0,1,8,2018
0,0,0,151,0,0,1,2,2018
0,0,0,316,0,120,2,69,2018
0,0,0,725,0,0,1,2,2018
0,0,0,57005,0,633,1,4,2018
0,0,0,19,1,648,1,2,2018
0,0,0,3,0,263,1,4,2018
0,1,0,77,0,60,1,3,2018
0,0,0,11522,0,3926,1,6,2018
1,0,0,144,0,6615,3,75,2018
0,0,0,12676,0,1760,1,6,2018
0,0,1,779,0,45,1,4,2018
0,0,0,554,0,2594,1,17,2018
0,1,0,3519,0,6525,1,58,2018
0,0,0,9,0,74,1,2,2018
0,0,2,1324,0,303,1,213,2018
0,0,0,106,1,57,2,59,2018
0,0,0,720,0,2825,1,20,2018
2,1,0,2382,0,35,1,6,2018
0,1,0,929,0,537,1,51,2018
0,0,0,8134,0,313,1,5,2018
0,0,0,5395,0,0,1,2,2018
1,0,0,2047,0,71,5,147,2018
0,2,2,20036,0,825,2,99,2018
1,0,0,93682,1,1248,3,95,2018
3,0,0,3262,0,23361,4,239,2018
0,0,0,73,0,821,1,6,2018
2,6,0,1849,0,2677,1,37,2018
0,0,0,17,0,161,1,5,2018
0,1,0,10928,0,1243,1,47,2018
0,0,0,110,0,120,1,6,2018
0,0,0,138,0,88,1,5,2018
0,0,0,49333,0,89,1,20,2018
0,0,0,270,0,2802,2,59,2018
0,0,0,1680,0,84,1,8,2018
0,0,0,2,0,100,1,2,2018
0,0,0,59002,0,205,1,16,2018
0,0,0,835,0,0,1,1,2018
0,0,0,6990,0,0,1,2,2018
0,0,0,77,0,0,2,2,2018
0,0,0,3588,0,52,1,1,2018
0,0,0,19,0,649,1,5,2018
0,0,0,12340,0,60,1,4,2018
0,0,0,11082,0,0,0,0,2018
0,0,0,178,0,77,1,8,2018
0,0,0,181,0,295,1,2,2018
0,0,0,1941,0,78,1,2,2018
0,0,0,156,0,397,1,8,2018
0,0,0,157,0,256,1,3,2018
0,0,0,858,0,0,1,5,2018
0,0,1,4576,0,2533,3,91,2018
0,0,0,49,0,2412,1,10,2018
0,0,0,721,0,0,1,1,2018
0,0,0,220,0,8,0,0,2018
0,0,0,170,0,0,1,1,2018
0,0,0,9869,0,17,1,1,2018
0,0,0,19,0,964,1,3,2018
0,0,0,17787,0,408,1,2,2018
0,0,0,5422,0,1060,1,16,2018
0,0,0,307,0,216,1,2,2018
0,0,0,5,0,197,1,3,2018
0,0,0,41743,0,129,1,9,2018
0,0,0,1798,0,290,1,4,2018
0,0,0,1246,0,660,1,4,2018
0,0,0,2913,0,1143,2,6,2018
0,0,0,2765,1,566,3,5,2018
0,0,0,32,0,462,1,2,2018
0,0,0,7834,0,1629,1,7,2018
0,0,0,78,0,0,1,13,2018
0,0,0,1733,0,466,1,11,2018
0,0,0,7467,0,2309,1,43,2018
0,1,3,64,0,866,1,37,2018
0,0,0,20,0,234,1,1,2018
0,0,0,16,0,0,1,4,2018
0,0,0,12,0,106,1,2,2018
